"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"132_DefaultMode_mean",-0.107798186476241,0.0667395935646428,-1.70730945690962,1.5743689377684,0,"Rejected"
"133_DefaultMode_mean",-0.627997950218947,-0.928422325768875,-1.57604817957957,1.34406227991274,0,"Rejected"
"134_DefaultMode_mean",-0.505056203672715,-0.642189014528682,-1.86261612557619,1.10681548389448,0,"Rejected"
"135_DefaultMode_mean",0.0804647321668344,0.470445488238954,-1.98983321972652,1.46148616966704,0,"Rejected"
"136_ParietoMedial_mean",-0.348090855427026,-0.677475959815453,-1.51191080272915,1.33869405995154,0,"Rejected"
"137_ParietoMedial_mean",0.0343549367768408,0,-1.3343017363356,1.29980163995166,0,"Rejected"
"138_ParietoMedial_mean",0.010259799130949,0.0556359478725494,-1.06722838467935,0.907128836060436,0,"Rejected"
"139_ParietoMedial_mean",-0.00304793414693387,-0.147443439322105,-1.05435404307256,1.67388112394564,0,"Rejected"
"14_SomatomotorDorsal_mean",-0.509282576161256,-0.69503416381906,-1.46247906510316,1.00100150250438,0,"Rejected"
"140_ParietoMedial_mean",0.136361696843388,-0.0223866884631961,-1.02172748320122,1.6332942587381,0,"Rejected"
"141_Visual_mean",-0.386699319240615,-0.679355148944386,-1.69040330538272,1.42520435286281,0,"Rejected"
"142_Visual_mean",-0.425050406714642,-0.532243464363859,-1.40218390681096,1.00100150250438,0,"Rejected"
"143_Visual_mean",0.292952799362578,0.372390663238013,-1.34909054136143,1.77172931846779,0,"Rejected"
"144_Visual_mean",-0.0702969535961237,-0.240134567559198,-1.3627844624662,1.09439207798258,0,"Rejected"
"145_Visual_mean",0.107358087255525,0.24314597188798,-1.28642432301641,1.47977971176119,0,"Rejected"
"146_Visual_mean",0.148918854984938,0.369422443844823,-1.88156867739027,1.79431829884378,0,"Rejected"
"147_Visual_mean",0.0224793951614645,-0.138432017317661,-1.40637276844404,1.71203243304962,0,"Rejected"
"148_Visual_mean",-0.359596805236903,-0.715222470215922,-1.58812234924903,1.41274774607085,0,"Rejected"
"149_Visual_mean",0.331292733314441,0.470015184645432,-1.36438580173488,1.77951113578938,0,"Rejected"
"15_SomatomotorDorsal_mean",0.0302247761832684,-0.177005601812501,-1.71340744620643,1.8218644292606,0,"Rejected"
"150_Visual_mean",-0.00968673971357233,-0.0307394045261436,-1.26788332234886,1.03649174848716,0,"Rejected"
"151_Visual_mean",-0.15549836869851,-0.369645556417109,-1.51036584046727,1.68799815494383,0,"Rejected"
"152_Visual_mean",0.00453253573636309,-0.109462479280279,-1.58586914002895,2.30739572964607,0,"Rejected"
"153_Visual_mean",0.472751722678244,0.624227084620075,-1.31484342744119,2.07377069717889,0,"Rejected"
"154_Visual_mean",-0.0752930585786923,0,-1.49954898481685,1.6676942148546,0,"Rejected"
"155_Visual_mean",-0.099694337266188,-0.374132242483276,-1.88881022068654,1.63029143032163,0,"Rejected"
"156_Visual_mean",-0.361929447334829,-0.580639940373478,-1.72335805741235,1.47135129802988,0,"Rejected"
"157_Visual_mean",-0.0786127326017322,-0.158425243533187,-1.33086845555105,1.62044593874962,0,"Rejected"
"158_Visual_mean",0.307749289515987,0.559242619552226,-1.52217590145341,1.7036520875028,0,"Rejected"
